iid	pop	max_roh	sum_roh>4	n_roh>4	sum_roh>8	n_roh>8	sum_roh>12	n_roh>12	sum_roh>20	n_roh>20	lat	lon	age	study	clst	mean_cov	n_cov_snp	include_alt	region	color	economy
I12480	Turkmenistan_C_Geoksyur	0.0	0.0	0	0.0	0	0.0	0	0.0	0	37.1907	61.0343	5100.0	NarasimhanPattersonScience2019	Turkmenistan_C_Geoksyur	0.678828	477405	1	Central Asia	blue	Agriculture
Ma555.SG	Malaysia_Historical.SG	37.596303999999996	54.69280499999999	3	49.34950499999999	2	37.596303999999996	1	37.596303999999996	1	5.4166669999999995	117.58333300000001	376.0	McCollScience2018	Malaysia_Historical.SG	0.509471	476888	1	all	gray	Low Certainty
ORC004	Sar-Nur	5.075598000000037	5.075598000000037	1	0.0	0	0.0	0	0.0	0	39.667222	9.426111	3210.0	Marcus et al. 2018	Sar-Nur	0.623947739601135	476388	1	Sardinia	blue	Agriculture
DA229.SG	Kazakhstan_Kangju.SG	0.0	0.0	0	0.0	0	0.0	0	0.0	0	42.45972222	69.69972222	1700.0	DamgaardNature2018	Kazakhstan_Kangju.SG	0.732	476291	1	Steppe	blue	Agriculture
I7542	Uzbekistan_BA_SappaliTepe	0.0	0.0	0	0.0	0	0.0	0	0.0	0	37.41666667	66.83333333	3769.0	NarasimhanPattersonScience2019	Uzbekistan_BA_SappaliTepe	0.668442	476130	1	Central Asia	blue	Agriculture
SZ37	Hungary_Langobard	0.0	0.0	0	0.0	0	0.0	0	0.0	0	46.28333333	17.85	1447.0	AmorimNatureCommunications2018	Hungary_Langobard	0.722704	475760	1	Balkans	blue	Agriculture
I5876	Ukraine_Mesolithic	5.6284010000000055	14.214599	3	0.0	0	0.0	0	0.0	0	48.91422	33.76493	8822.0	MathiesonNature2018	Ukraine_Mesolithic	0.7979999999999999	475706	1	Black Sea	purple	Foraging
I1024	Russia_MLBA_Sintashta	10.649299000000008	21.706303000000013	3	10.649299000000008	1	0.0	0	0.0	0	52.81666667	60.46666667	3800.0	NarasimhanPattersonScience2019	Russia_MLBA_Sintashta	0.583	475329	1	Steppe	gold	Pastoralism
DA106.SG	Kyrgyzstan_Medieval_Nomad.SG	4.016800000000001	4.016800000000001	1	0.0	0	0.0	0	0.0	0	42.074721999999994	76.963889	787.0	DamgaardNature2018	Kyrgyzstan_Medieval_Nomad.SG	0.655	473616	1	Steppe	gold	Pastoralism
I12142_published	Pakistan_IA_Katelai_published	6.730900000000001	6.730900000000001	1	0.0	0	0.0	0	0.0	0	34.76584167	72.34913333	2850.0	NarasimhanPattersonScience2019	Pakistan_IA_Katelai_published	0.682392	473073	1	Central Asia	blue	Agriculture
RISE719.SG	Russia_BA_Okunevo.SG	34.825396999999995	88.86469099999998	7	70.20579599999999	4	48.39879300000001	2	34.825396999999995	1	54.37176700000001	91.506856	4300.0	DamgaardScience2018	Russia_BA_Okunevo.SG	0.6	472735	1	Steppe	gold	Pastoralism
SI-38.SG	Lebanon_Medieval.SG	31.385502	153.29152299999996	14	113.02861599999999	7	69.938014	3	55.478308	2	33.560556	35.398056	800.0	HaberAJHG2018	Lebanon_Medieval.SG	0.509888	472702	1	Levante	blue	Agriculture
MA971.SG	Estonia_CordedWare.SG	7.77	17.992196999999994	3	0.0	0	0.0	0	0.0	0	59.100680000000004	25.353623000000002	4400.0	SaagCurrentBiology2017	Estonia_CordedWare.SG	0.5069319999999999	470945	1	Baltic Sea	gold	Pastoralism
I5456	Belize_EArchaic	21.420692999999982	108.69447199999996	16	39.35599399999997	3	21.420692999999982	1	21.420692999999982	1	16.5	-89.0	7375.0	PosthNakatsukaCell2018	Belize_EArchaic	0.639	469913	1	all	gray	Low Certainty
I4068	Netherlands_BellBeaker	54.57590299999999	194.022192	13	170.942999	9	133.97929299999998	5	102.947399	3	52.733563000000004	5.096183	3992.0	OlaldeNature2018	Netherlands_BellBeaker	0.8029999999999999	469691	1	Central Europe	blue	Agriculture
I6750_all.SG	England_N_all.SG	9.430503999999996	24.373904999999986	3	18.773803999999995	2	0.0	0	0.0	0	51.091224	-1.7275099999999999	5658.0	OlaldeNature2018	England_N_all.SG	0.506412	469508	1	Britain	blue	Agriculture
I5401	Serbia_Mesolithic_IronGates	9.556699000000002	23.96089000000001	4	9.556699000000002	1	0.0	0	0.0	0	44.640262	22.30333	8838.0	MathiesonNature2018	Serbia_Mesolithic_IronGates	0.5429999999999999	469437	1	Balkans	purple	Foraging
DA203.SG	Kazakhstan_Karakhanid.SG	0.0	0.0	0	0.0	0	0.0	0	0.0	0	43.2025	76.98166667	1000.0	DamgaardNature2018	Kazakhstan_Karakhanid.SG	0.71	469322	1	Steppe	blue	Agriculture
I12143_published	Pakistan_IA_Katelai_published	0.0	0.0	0	0.0	0	0.0	0	0.0	0	34.76584167	72.34913333	2850.0	NarasimhanPattersonScience2019	Pakistan_IA_Katelai_published	0.621564	469049	1	Central Asia	blue	Agriculture
STR355c.SG	Germany_EMedieval.SG	0.0	0.0	0	0.0	0	0.0	0	0.0	0	48.873267999999996	12.553208999999999	1430.0	VeeramahPNAS2018	Germany_EMedieval.SG	0.4477	468657	1	Central Europe	blue	Agriculture
I2036_published	Germany_EN_LBK_published	4.518496999999998	4.518496999999998	1	0.0	0	0.0	0	0.0	0	51.89583333	11.04666667	7125.0	LipsonNature2017	Germany_EN_LBK_published	0.292	468627	1	Central Europe	blue	Agriculture
ARS015.A0101	Mongolia_Khovsgol_LBA	4.073203000000003	4.073203000000003	1	0.0	0	0.0	0	0.0	0	49.65725	99.725833	3230.0	JeongPNAS2018	Mongolia_Khovsgol_LBA	0.620442	467840	1	East Steppe	gold	Pastoralism
Donkalnis7	Lithuania_EMN_Narva	17.551004999999996	58.92641199999999	7	39.46490299999999	3	31.295704999999987	2	0.0	0	55.807759	22.422245999999998	7150.0	MittnikNatureCommunications2018	Lithuania_EMN_Narva	0.725416	467765	1	Baltic Sea	purple	Foraging
RISE550.SG	Russia_Kalmykia_EBA_Yamnaya.SG	17.006000999999998	50.564807000000016	6	26.68130100000001	2	17.006000999999998	1	0.0	0	46.556000000000004	43.676	4935.0	AllentoftNature2015	Russia_Kalmykia_EBA_Yamnaya.SG	0.521	467373	1	Steppe	gold	Pastoralism
I1170	Israel_C	9.192801	26.83190099999999	4	18.287801999999992	2	0.0	0	0.0	0	32.974167	35.331389	5950.0	HarneyMayNatureCommunications2018	Israel_C	0.62	467224	1	Levante	blue	Agriculture
I3715	Ukraine_N	13.7931	18.257	2	13.7931	1	13.7931	1	0.0	0	47.9543	35.3893	7529.0	MathiesonNature2018	Ukraine_N	0.619	466974	1	Black Sea	purple	Foraging
FSS-A-1_38.SG	Iceland_Pre_Christian.SG	0.0	0.0	0	0.0	0	0.0	0	0.0	0	64.9631	-19.0208	1015.0	EbenesersdottirScience2018	Iceland_Pre_Christian.SG	0.5428430000000001	465764	1	Islands	blue	Agriculture
DA198.SG	Hungary_Scythian.SG	7.459212000000014	7.459212000000014	1	0.0	0	0.0	0	0.0	0	46.34444444	20.1625	2514.0	DamgaardNature2018	Hungary_Scythian.SG	0.672	465648	1	Balkans	gold	Pastoralism
FUT006	Vanuatu_1200BP	13.280200999999995	79.12581299999997	13	23.925701	2	13.280200999999995	1	0.0	0	-19.52083611	170.2300639	1170.0	PosthNatureEcologyEvolution2018	Vanuatu_1200BP	0.670613	464125	1	Vanuatu	blue	Agriculture
I1532	Germany_CordedWare	0.0	0.0	0	0.0	0	0.0	0	0.0	0	51.42	11.68	4225.0	MathiesonNature2015	Germany_CordedWare	0.5660000000000001	464060	1	Central Europe	gold	Pastoralism
I13226	Pakistan_IA_Loebanr	0.0	0.0	0	0.0	0	0.0	0	0.0	0	34.75146111	72.40193611	2910.0	NarasimhanPattersonScience2019	Pakistan_IA_Loebanr	0.6622060000000001	463483	1	Central Asia	blue	Agriculture
I0781	Bulgaria_C	11.800003000000006	20.828217999999982	3	11.800003000000006	1	0.0	0	0.0	0	42.232227	24.262688	6400.0	MathiesonNature2018	Bulgaria_C	0.557	461034	1	Balkans	blue	Agriculture
I3485	Iberia_BA	0.0	0.0	0	0.0	0	0.0	0	0.0	0	38.5781	-2.8417	4078.0	OlaldeScience2019	Iberia_BA	0.608	460505	1	Iberia	blue	Agriculture
I12447	Pakistan_IA_Katelai	0.0	0.0	0	0.0	0	0.0	0	0.0	0	34.76584167	72.34913333	2850.0	NarasimhanPattersonScience2019	Pakistan_IA_Katelai	0.631899	460430	1	Central Asia	blue	Agriculture
La368.SG	Laos_Hoabinhian.SG	10.467797000000001	78.16670399999998	12	30.31829300000001	3	0.0	0	0.0	0	20.209956	103.41124	7872.0	McCollScience2018	Laos_Hoabinhian.SG	0.522768	460186	1	all	purple	Foraging
I1842	Iberia_C	17.212211999999983	32.894812999999964	3	26.902811999999976	2	17.212211999999983	1	0.0	0	42.63	-2.7	4848.0	OlaldeScience2019	Iberia_C	0.5283479999999999	458333	1	Iberia	blue	Agriculture
I2323	Iran_C_HajjiFiruz	13.657498	18.452406	2	13.657498	1	13.657498	1	0.0	0	36.9944	45.4744	7906.0	NarasimhanPattersonScience2019	Iran_C_HajjiFiruz	0.578908	458229	1	Central Asia	blue	Agriculture
NEO231.SG	UstBelaya_EBA.SG	11.780195999999995	64.13090399999997	10	21.458298	2	0.0	0	0.0	0	53.0	103.7	4703.0	SikoraNature2019	UstBelaya_EBA.SG	0.497283	457888	1	East Steppe	purple	Foraging
I1303	Iberia_C	5.690598999999996	5.690598999999996	1	0.0	0	0.0	0	0.0	0	42.33333333	-3.5	4573.0	MathiesonNature2015	Iberia_C	0.733	457683	1	Iberia	blue	Agriculture
TGS-A-1_38.SG	Iceland_Pre_Christian.SG	0.0	0.0	0	0.0	0	0.0	0	0.0	0	64.9631	-19.0208	990.0	EbenesersdottirScience2018	Iceland_Pre_Christian.SG	0.534324	456500	1	Islands	blue	Agriculture
DA10.SG	Kazakhstan_CentralSaka.SG	8.260703000000003	8.260703000000003	1	8.260703000000003	1	0.0	0	0.0	0	49.12888889	72.91333333	2550.0	DamgaardNature2018	Kazakhstan_CentralSaka.SG	0.634	455750	1	Steppe	gold	Pastoralism
VIL006	Sar-Pun	41.487693000000014	74.97009500000003	5	60.78569800000002	2	60.78569800000002	2	41.487693000000014	1	39.618016	8.958117	2530.0	Marcus et al. 2018	Sar-Pun	0.568857312202454	455710	1	Sardinia	blue	Agriculture
MSR003	Sar-Pun	0.0	0.0	0	0.0	0	0.0	0	0.0	0	39.183931	8.49329	2500.0	Marcus et al. 2018	Sar-Pun	0.597020089626312	455061	1	Sardinia	blue	Agriculture
I0308	Argentina_ArroyoSeco2_7700BP	46.77089999999999	336.5281119999998	28	252.44500499999992	12	241.24520199999992	11	162.06780799999996	6	-38.36055560000001	-60.2441667	7435.0	PosthNakatsukaCell2018	Argentina_ArroyoSeco2_7700BP	0.53	454002	1	Atlantic Coast	purple	Foraging
I4253	Poland_BellBeaker	5.22800699999999	10.431003999999987	2	0.0	0	0.0	0	0.0	0	50.648999999999994	20.656	4283.0	OlaldeNature2018	Poland_BellBeaker	0.547	452974	1	Eastern Europe	blue	Agriculture
I1165	Israel_C	0.0	0.0	0	0.0	0	0.0	0	0.0	0	32.974167	35.331389	5950.0	HarneyMayNatureCommunications2018	Israel_C	0.902	452444	1	Levante	blue	Agriculture
I6941	India_RoopkundA	8.912700000000003	8.912700000000003	1	8.912700000000003	1	0.0	0	0.0	0	30.24720461	79.73739624	1011.0	HarneyNatureCommunications2019	India_RoopkundA	0.589947	452228	1	Central Asia	gray	Low Certainty
I0234	Russia_Srubnaya	0.0	0.0	0	0.0	0	0.0	0	0.0	0	53.14	50.01	3675.0	MathiesonNature2015	Russia_Srubnaya	0.513	451400	1	Steppe	gold	Pastoralism
I5529	Germany_BellBeaker	0.0	0.0	0	0.0	0	0.0	0	0.0	0	48.691	13.015999999999998	4250.0	OlaldeNature2018	Germany_BellBeaker	0.5429999999999999	451116	1	Central Europe	blue	Agriculture
I1390	France_BellBeaker	8.343707999999994	19.685710999999987	3	8.343707999999994	1	0.0	0	0.0	0	47.39	7.271	4383.0	OlaldeNature2018	France_BellBeaker	0.5920000000000001	449568	1	Central Europe	blue	Agriculture
DA14.SG	Kazakhstan_CentralSaka.SG	6.739496999999996	6.739496999999996	1	0.0	0	0.0	0	0.0	0	49.12309000000001	75.18855	2549.0	DamgaardNature2018	Kazakhstan_CentralSaka.SG	0.616	449559	1	Steppe	gold	Pastoralism
I1906	Hungary_LN_Lengyel	14.857196999999989	41.851905	5	28.034299999999984	2	28.034299999999984	2	0.0	0	47.51062	18.61693	6600.0	LipsonNature2017	Hungary_LN_Lengyel	0.52	448340	1	Eastern Europe	blue	Agriculture
M1489.SG	England_LIA.SG	4.899997	9.323103	2	0.0	0	0.0	0	0.0	0	53.726187	-0.529641	2035.0	MartinianoNatureCommunications2016	England_LIA.SG	0.486	447131	1	Britain	blue	Agriculture
DA381_final.SG	Turkmenistan_C_Namazga.SG	0.0	0.0	0	0.0	0	0.0	0	0.0	0	37.1907	61.0343	5181.0	DamgaardScience2018	Turkmenistan_C_Namazga.SG	0.48819700000000005	447009	1	Central Asia	blue	Agriculture
I12449_published	Pakistan_Butkara_I_father.or.son.I12968_published	0.0	0.0	0	0.0	0	0.0	0	0.0	0	34.76584167	72.34913333	2850.0	NarasimhanPattersonScience2019	Pakistan_Butkara_I_father.or.son.I12968_published	0.600363	446983	1	Central Asia	blue	Agriculture
I7035	India_RoopkundA	7.750601000000001	7.750601000000001	1	0.0	0	0.0	0	0.0	0	30.24720461	79.73739624	1020.0	HarneyNatureCommunications2019	India_RoopkundA	0.565213	446699	1	Central Asia	gray	Low Certainty
I6553	Pakistan_IA_Loebanr	0.0	0.0	0	0.0	0	0.0	0	0.0	0	34.75146111	72.40193611	2853.0	NarasimhanPattersonScience2019	Pakistan_IA_Loebanr	0.603595	446528	1	Central Asia	blue	Agriculture
I5772	Serbia_Mesolithic_IronGates	10.1616	66.84981099999999	11	19.942402	2	0.0	0	0.0	0	44.53368	22.05032000000001	8450.0	MathiesonNature2018	Serbia_Mesolithic_IronGates	0.701	446446	1	Balkans	purple	Foraging
I3443_published	Belize_EArchaic_published	7.802803000000003	103.15959100000003	19	0.0	0	0.0	0	0.0	0	16.0	-89.0	9285.0	PosthNakatsukaCell2018	Belize_EArchaic_published	0.601808	446367	1	all	purple	Foraging
MK3003	Russia_Steppe_Catacomb	13.387603000000004	19.45800200000001	2	13.387603000000004	1	13.387603000000004	1	0.0	0	43.925354999999996	43.530317	4477.0	WangNatureCommunications2019	Russia_Steppe_Catacomb	0.551024	445824	1	Steppe	gold	Pastoralism
DA343.SG	Russia_UstIda_EBA.SG	7.766402000000006	54.11889699999999	10	0.0	0	0.0	0	0.0	0	53.188889	103.36805600000001	4827.0	DamgaardNature2018	Russia_UstIda_EBA.SG	0.6	445487	1	East Steppe	purple	Foraging
I5875	Ukraine_N	20.849604000000014	47.67920800000002	5	31.251805000000004	2	20.849604000000014	1	20.849604000000014	1	48.91422	33.76493	7126.0	MathiesonNature2018	Ukraine_N	0.795	444315	1	Black Sea	purple	Foraging
LAR001	Brazil_Laranjal_6700BP	15.601998000000005	63.79958800000001	11	23.615699000000006	2	15.601998000000005	1	0.0	0	-24.283720000000002	-47.48565	6555.0	PosthNakatsukaCell2018	Brazil_Laranjal_6700BP	0.623946	443575	1	Atlantic Coast	purple	Foraging
AM74.SG	Chile_StraitOfMagellan_Kaweskar_100BP.SG	10.686499000000003	230.49657200000001	36	92.86609500000002	10	0.0	0	0.0	0	-53.84	-71.17	100.0	RaghavanScience2015	Chile_StraitOfMagellan_Kaweskar_100BP.SG	0.498	443525	1	Patagonia	purple	Foraging
RISE515.SG	Russia_BA_Okunevo.SG	15.638994999999989	80.67990100000002	10	44.763099	4	15.638994999999989	1	0.0	0	53.156486	90.20781099999999	4193.0	DamgaardScience2018	Russia_BA_Okunevo.SG	0.6	442519	1	Steppe	gold	Pastoralism
I2871	India_RoopkundA	0.0	0.0	0	0.0	0	0.0	0	0.0	0	30.24720461	79.73739624	1094.0	HarneyNatureCommunications2019	India_RoopkundA	0.578699	441880	1	Central Asia	gray	Low Certainty
BAJ001_BAJ001.A0101	Jordan_Late_PPNB	7.356893999999992	27.29058999999995	5	0.0	0	0.0	0	0.0	0	30.415278000000004	35.462778	8807.0	FeldmanNatureCommunications2019	Jordan_Late_PPNB	0.635151	440923	1	Levante	plum	Aceramic Farmer
DA121.SG	Kazakhstan_Kangju.SG	0.0	0.0	0	0.0	0	0.0	0	0.0	0	42.73305556	68.34055556	1613.0	DamgaardNature2018	Kazakhstan_Kangju.SG	0.652	440897	1	Steppe	blue	Agriculture
I11599	Iberia_LN_C	5.048501	10.064101000000008	2	0.0	0	0.0	0	0.0	0	39.110833	-8.663583000000001	5050.0	OlaldeScience2019	Iberia_LN_C	0.547362	440043	1	Iberia	blue	Agriculture
I10941	Gibraltar_BA	0.0	0.0	0	0.0	0	0.0	0	0.0	0	36.132003999999995	-5.3437730000000006	3600.0	OlaldeScience2019	Gibraltar_BA	0.658517	438556	1	Iberia	blue	Agriculture
SZ24	Hungary_Langobard	0.0	0.0	0	0.0	0	0.0	0	0.0	0	46.28333333	17.85	1442.0	AmorimNatureCommunications2018	Hungary_Langobard	0.702109	438269	1	Balkans	blue	Agriculture
I4288	Uzbekistan_BA_SappaliTepe	0.0	0.0	0	0.0	0	0.0	0	0.0	0	37.41666667	66.83333333	3750.0	NarasimhanPattersonScience2019	Uzbekistan_BA_SappaliTepe	0.545	437892	1	Central Asia	blue	Agriculture
I13978	Tanzania_PN	0.0	0.0	0	0.0	0	0.0	0	0.0	0	-3.48	35.35	2386.0	PrendergastLipsonSawchukScience2019	Tanzania_PN	0.564671	437506	1	East Africa	gold	Pastoralism
FUC003_merged	Iberia_EN_Epicardial	9.400605999999987	29.255518999999982	4	9.400605999999987	1	0.0	0	0.0	0			7035.0	VillalbaMoucoCurrentBiology2019	Iberia_EN_Epicardial	0.55333	437381	1	Iberia	blue	Agriculture
I12487	Turkmenistan_C_Geoksyur	10.316999999999997	10.316999999999997	1	10.316999999999997	1	0.0	0	0.0	0	37.1907	61.0343	5100.0	NarasimhanPattersonScience2019	Turkmenistan_C_Geoksyur	0.5397430000000001	436355	1	Central Asia	blue	Agriculture
I4076	Netherlands_BellBeaker	17.041594000000003	43.584179	5	26.73369000000001	2	17.041594000000003	1	0.0	0	52.733563000000004	5.096183	3767.0	OlaldeNature2018	Netherlands_BellBeaker	0.589	436123	1	Central Europe	blue	Agriculture
I0983	Russia_MLBA_Sintashta_o2	0.0	0.0	0	0.0	0	0.0	0	0.0	0	52.81666667	60.46666667	3800.0	NarasimhanPattersonScience2019	Russia_MLBA_Sintashta_o2	0.506103	435799	1	Steppe	gold	Pastoralism
I6709	Kazakhstan_LBA	0.0	0.0	0	0.0	0	0.0	0	0.0	0	49.1244	84.3041	3244.0	NarasimhanPattersonScience2019	Kazakhstan_LBA	0.526188	435683	1	Steppe	gray	Low Certainty
I12162	Iberia_Visigoth_Girona	0.0	0.0	0	0.0	0	0.0	0	0.0	0	42.01656	2.814897	1350.0	OlaldeScience2019	Iberia_Visigoth_Girona	0.5113850000000001	434443	1	Iberia	blue	Agriculture
RISE1250.SG	Poland_Sandomierz_GAC.SG	8.135699999999968	17.85630499999997	3	8.135699999999968	1	0.0	0	0.0	0	50.6	21.7	4725.0	SchroederPNAS2019	Poland_Sandomierz_GAC.SG	0.453487	433954	1	Eastern Europe	blue	Agriculture
DA383_final.SG	Turkmenistan_C_Namazga_o.SG	0.0	0.0	0	0.0	0	0.0	0	0.0	0	38.718548	61.692287	5150.0	DamgaardScience2018	Turkmenistan_C_Namazga_o.SG	0.47394200000000003	433928	1	Central Asia	blue	Agriculture
SZ30	Hungary_Langobard	4.238000000000003	4.238000000000003	1	0.0	0	0.0	0	0.0	0	46.28333333	17.85	1442.0	AmorimNatureCommunications2018	Hungary_Langobard	0.642748	432873	1	Balkans	blue	Agriculture
POST_99_d	Germany_Lech_EBA	0.0	0.0	0	0.0	0	0.0	0	0.0	0	48.29573	10.89103	3980.0	MittnikScience2019	Germany_Lech_EBA	0.607336	432280	1	Central Europe	blue	Agriculture
I0433	Russia_Khvalynsk_Eneolithic	4.913102999999985	4.913102999999985	1	0.0	0	0.0	0	0.0	0	52.22	48.1	6566.0	MathiesonNature2015	Russia_Khvalynsk_Eneolithic	0.47600000000000003	431545	1	Steppe	purple	Foraging
DA73.SG	Kyrgyzstan_TianShanHun.SG	4.9707	4.9707	1	0.0	0	0.0	0	0.0	0	41.50138889	75.79472222	1653.0	DamgaardNature2018	Kyrgyzstan_TianShanHun.SG	0.632	430962	1	Steppe	gold	Pastoralism
I12147	Pakistan_IA_Katelai	0.0	0.0	0	0.0	0	0.0	0	0.0	0	34.76584167	72.34913333	3061.0	NarasimhanPattersonScience2019	Pakistan_IA_Katelai	0.601535	430947	1	Central Asia	blue	Agriculture
gun005.SG	Canary_Islands_Guanche.SG	9.663403000000004	52.604596999999984	8	18.005006999999996	2	0.0	0	0.0	0	27.966666999999998	-15.6	994.0	RodriguezVarelaCurrentBiology2017	Canary_Islands_Guanche.SG	0.479117	430772	1	Islands	blue	Agriculture
scy010.SG	Ukraine_Scythian.SG	0.0	0.0	0	0.0	0	0.0	0	0.0	0	46.323	29.4702	2619.0	KrzewinskaScienceAdvances2018	Ukraine_Scythian.SG	0.4591	430628	1	Black Sea	gold	Pastoralism
ATP9.SG	Iberia_BA.SG	0.0	0.0	0	0.0	0	0.0	0	0.0	0	42.3525	-3.518333333	3634.0	GuntherPNAS2015	Iberia_BA.SG	0.461	430551	1	Iberia	blue	Agriculture
VIL007	Sar-Pun	0.0	0.0	0	0.0	0	0.0	0	0.0	0	39.618016	8.958117	2400.0	Marcus et al. 2018	Sar-Pun	0.569302797317505	429813	1	Sardinia	blue	Agriculture
DA26.SG	Kazakhstan_Sarmatian.SG	27.561802	97.28810899999996	7	88.04050699999996	5	78.620899	4	50.136301	2	52.18111111	64.53944444	2300.0	DamgaardNature2018	Kazakhstan_Sarmatian.SG	0.955	429137	1	Steppe	gold	Pastoralism
ARS004.A0101	Mongolia_Khovsgol_LBA	0.0	0.0	0	0.0	0	0.0	0	0.0	0	49.692221999999994	99.766361	3004.0	JeongPNAS2018	Mongolia_Khovsgol_LBA	0.5591550000000001	428775	1	East Steppe	gold	Pastoralism
I8804	Kenya_PastoralN_o	4.235398999999982	4.235398999999982	1	0.0	0	0.0	0	0.0	0	-0.358	35.699	2548.0	PrendergastLipsonSawchukScience2019	Kenya_PastoralN_o	0.496618	428481	1	East Africa	gold	Pastoralism
I6480	Czech_BellBeaker	6.900899999999997	15.142003	3	0.0	0	0.0	0	0.0	0	50.166667	14.316667	4150.0	OlaldeNature2018	Czech_BellBeaker	0.535	428162	1	Central Europe	blue	Agriculture
DA251.SG	Russia_Shamanka_Eneolithic.SG	12.358101	80.34039400000003	11	40.328701	4	12.358101	1	0.0	0	51.698333	103.703056	7336.0	DamgaardScience2018	Russia_Shamanka_Eneolithic.SG	0.6	427597	1	East Steppe	purple	Foraging
MK5009	Russia_North_Caucasus	7.752399000000001	29.47090499999999	5	0.0	0	0.0	0	0.0	0	43.905353999999996	43.521883	4706.0	WangNatureCommunications2019	Russia_North_Caucasus	0.515949	427531	1	Steppe	gold	Pastoralism
DA361.SG	Russia_UstIda_EBA.SG	13.76669399999999	61.18571200000002	9	24.45689499999999	2	13.76669399999999	1	0.0	0	53.188889	103.36805600000001	4158.0	DamgaardNature2018	Russia_UstIda_EBA.SG	0.6	426456	1	East Steppe	purple	Foraging
I11306	Iberia_MN	0.0	0.0	0	0.0	0	0.0	0	0.0	0	41.4391	1.5733	4638.0	OlaldeScience2019	Iberia_MN	0.529848	426351	1	Iberia	blue	Agriculture
I4184	Hungary_LN_Sopot	0.0	0.0	0	0.0	0	0.0	0	0.0	0	46.025397999999996	18.325056	6773.0	LipsonNature2017	Hungary_LN_Sopot	0.521	425704	1	Balkans	blue	Agriculture
I8206	Iberia_Hellenistic	0.0	0.0	0	0.0	0	0.0	0	0.0	0	42.1333	3.1083	2150.0	OlaldeScience2019	Iberia_Hellenistic	0.46798100000000004	425016	1	Iberia	blue	Agriculture
DA205.SG	Kazakhstan_Karakhanid.SG	0.0	0.0	0	0.0	0	0.0	0	0.0	0	43.2025	76.98166667	1000.0	DamgaardNature2018	Kazakhstan_Karakhanid.SG	0.605	424419	1	Steppe	blue	Agriculture
I12516	Iberia_Islamic	10.872196999999995	10.872196999999995	1	10.872196999999995	1	0.0	0	0.0	0	40.4703	0.4756	948.0	OlaldeScience2019	Iberia_Islamic	0.484838	424327	1	Iberia	blue	Agriculture
I3590	Germany_BellBeaker	4.0132999999999965	4.0132999999999965	1	0.0	0	0.0	0	0.0	0	48.8833	12.5332	4191.0	OlaldeNature2018	Germany_BellBeaker	0.5710000000000001	422400	1	Central Europe	blue	Agriculture
I0723_published	Anatolia_N_published	7.2098970000000335	7.2098970000000335	1	0.0	0	0.0	0	0.0	0	40.26	29.65	7870.0	MathiesonNature2015	Anatolia_N_published	0.47200000000000003	422038	1	Aegan	blue	Agriculture
I1182	Israel_C	0.0	0.0	0	0.0	0	0.0	0	0.0	0	32.974167	35.331389	5950.0	HarneyMayNatureCommunications2018	Israel_C	0.584	421398	1	Levante	blue	Agriculture
I10277	Iberia_MN	0.0	0.0	0	0.0	0	0.0	0	0.0	0	41.4391	1.5733	4900.0	OlaldeScience2019	Iberia_MN	0.574585	421166	1	Iberia	blue	Agriculture
I12446	Pakistan_IA_Katelai	0.0	0.0	0	0.0	0	0.0	0	0.0	0	34.76584167	72.34913333	2850.0	NarasimhanPattersonScience2019	Pakistan_IA_Katelai	0.552728	420926	1	Central Asia	blue	Agriculture
I4563	Iberia_BA_1d.rel.I4561	5.290901000000003	5.290901000000003	1	0.0	0	0.0	0	0.0	0	41.2916	1.0638	3550.0	OlaldeScience2019	Iberia_BA_1d.rel.I4561	0.52	420119	1	Iberia	blue	Agriculture
I3588	Germany_BellBeaker	0.0	0.0	0	0.0	0	0.0	0	0.0	0	48.8833	12.5332	4175.0	OlaldeNature2018	Germany_BellBeaker	0.49200000000000005	419937	1	Central Europe	blue	Agriculture
ANI159-ANI181	Bulgaria_Varna_C	0.0	0.0	0	0.0	0	0.0	0	0.0	0	43.2131	27.8644	6571.0	MathiesonNature2018	Bulgaria_Varna_C	0.5820000000000001	419597	1	Balkans	blue	Agriculture
DA3.SG	Russia_Tagar.SG	8.927202000000012	18.021804000000017	3	8.927202000000012	1	0.0	0	0.0	0	54.67583333	90.85361111	2850.0	DamgaardNature2018	Russia_Tagar.SG	0.564	419351	1	Steppe	gold	Pastoralism
DA7.SG	Russia_Tagar.SG	0.0	0.0	0	0.0	0	0.0	0	0.0	0	54.67583333	90.85361111	2850.0	DamgaardNature2018	Russia_Tagar.SG	0.5720000000000001	419156	1	Steppe	gold	Pastoralism
ajv54	Sweden_PWC	12.720603000000008	77.23190700000002	13	21.99680300000001	2	12.720603000000008	1	0.0	0	57.281086	18.169117	5080.0	MalmstromProcBiolSci2019	Sweden_PWC	0.47621	419024	1	Baltic Sea	purple	Foraging
I8568	Iberia_C	4.300799999999999	4.300799999999999	1	0.0	0	0.0	0	0.0	0	38.76227100000001	-0.5869810000000001	5376.0	OlaldeScience2019	Iberia_C	0.481954	418579	1	Iberia	blue	Agriculture
I2534	Romania_Mesolithic	32.416492000000005	112.71438499999998	10	75.36599400000001	4	65.68679400000002	3	32.416492000000005	1	44.027196	25.392494	7670.0	MathiesonNature2018	Romania_Mesolithic	0.532	418429	1	Balkans	purple	Foraging
